Date,PPO,SIGNAL,HISTO
2023-01-05,-0.48066150581920886,-0.6297105259549912,0.14904902013578236
2023-01-06,-0.37057359635758047,-0.5778825482646165,0.20730895190703602
2023-01-09,-0.3795882070464744,-0.5382233177582985,0.15863511071182407
2023-01-10,-0.43841090058957377,-0.5182606884474763,0.07984978785790253
2023-01-11,-0.48382640124850107,-0.5113737907468322,0.027547389498331132
2023-01-12,-0.5336500547958278,-0.5158290643930784,-0.017820990402749426
2023-01-13,-0.6346003384937529,-0.5395834080887645,-0.09501693040498838
2023-01-16,-0.6812446978753184,-0.5679157508491787,-0.11332894702613971
2023-01-17,-0.7142034989907309,-0.5971733705355698,-0.11703012845516103
2023-01-18,-0.7053350554937491,-0.6188057489666101,-0.08652930652713897
2023-01-19,-0.6937253341338043,-0.6337896889628701,-0.05993564517093419
2023-01-20,-0.7029835984649698,-0.6476284878296081,-0.05535511063536169
2023-01-23,-0.7249223286372392,-0.6630872711530648,-0.061835057484174394
2023-01-24,-0.7406578849976481,-0.6786014060949568,-0.06205647890269128
2023-01-25,-0.754692991975228,-0.6938197328237096,-0.06087325915151842
2023-01-26,-0.7816623534058385,-0.7113882657624928,-0.07027408764334564
2023-01-27,-0.7741346205376136,-0.7239375417589944,-0.05019707877861923
2023-01-30,-0.7428204254367884,-0.7277141197082987,-0.0151063057284897
2023-01-31,-0.694714750245115,-0.7211142441187673,0.02639949387365237
2023-02-01,-0.656604668161706,-0.7082123262735845,0.05160765811187851
2023-02-02,-0.7287773333393952,-0.7123253283635431,-0.016452004975852086
2023-02-03,-0.699803308397992,-0.7098209240407521,0.010017615642760158
2023-02-06,-0.5852938108801061,-0.6849154987857755,0.09962168790566939
2023-02-07,-0.4441718943741793,-0.6367667738469343,0.19259487947275494
2023-02-08,-0.3278454022632829,-0.5749824953659519,0.24713709310266901
2023-02-09,-0.22262958656494997,-0.504511909805985,0.28188232324103507
2023-02-10,-0.15747895803877787,-0.4351053164586268,0.27762635841984895
2023-02-13,-0.056352642618494764,-0.35935477907654545,0.3030021364580507
2023-02-14,-0.01600766035214472,-0.29068535343590945,0.2746776930837647
2023-02-15,0.01182377230630131,-0.2301835269512489,0.2420072992575502
2023-02-16,0.06628842058801429,-0.1708891363957551,0.23717755698376938
2023-02-17,0.12766088584868468,-0.11117913110287958,0.23884001695156426
2023-02-20,0.16019906129115932,-0.05690349201033258,0.21710255330149192
2023-02-21,0.18519804550478206,-0.008483184069287122,0.1936812295740692
2023-02-22,0.2256083848688676,0.03833513005716821,0.1872732548116994
2023-02-23,0.2895093239734302,0.08856996913126045,0.20093935484216977
2023-02-24,0.3420234207625968,0.1392606596923109,0.20276276107028587
2023-02-27,0.4120510162476174,0.19381873120552878,0.21823228504208864
2023-02-28,0.41925270333980375,0.23890552576603355,0.1803471775737702
2023-03-01,0.44569905677142446,0.2802642320651907,0.16543482470623377
2023-03-02,0.39238430512234035,0.30268824671916206,0.08969605840317829
2023-03-03,0.39808081849327737,0.3217667611029408,0.07631405739033659
2023-03-06,0.378042818291604,0.3330219725543392,0.045020845737264836
2023-03-07,0.3116222155822094,0.328742021155756,-0.017119805573546587
2023-03-08,0.3595388833849417,0.3349013936063794,0.024637489778562338
2023-03-09,0.39380692594518896,0.34668250008146506,0.047124425863723896
2023-03-10,0.38942746074584594,0.35523149221859285,0.034195968527253096
2023-03-13,0.30745692696535243,0.3456765791641433,-0.038219652198790866
2023-03-14,0.2090957257986176,0.3183604084823438,-0.10926468268372622
2023-03-15,0.12763827797103627,0.28021598237036965,-0.15257770439933338
2023-03-16,0.17028895818438203,0.2582305775286936,-0.08794161934431158
2023-03-17,0.1784736621086588,0.24227919444208718,-0.06380553233342837
2023-03-20,0.13439268174109462,0.22070189189907563,-0.08630921015798101
2023-03-21,0.0684140237368074,0.19024431826344537,-0.12183029452663797
2023-03-22,-0.02468180809850657,0.14725909298746842,-0.17194090108597498
2023-03-23,-0.16747412017965696,0.08431245034984171,-0.25178657052949865
2023-03-24,-0.2521059289181295,0.017028774492654553,-0.26913470341078405
2023-03-27,-0.2740152045215786,-0.04118002131267874,-0.2328351832088999
2023-03-28,-0.3093368137740268,-0.09481137980678124,-0.21452543396724555
2023-03-29,-0.3573078998660248,-0.14731068382006532,-0.20999721604595947
2023-03-30,-0.39393164366140143,-0.19663487578941138,-0.19729676787199005
2023-03-31,-0.462605358114694,-0.24982897225539868,-0.21277638585929531
2023-04-03,-0.4372747731486504,-0.2873181324345738,-0.14995664071407655
2023-04-04,-0.4920433093954196,-0.32826316782720155,-0.16378014156821807
2023-04-05,-0.5640515930722783,-0.3754208528766394,-0.18863074019563886
2023-04-06,-0.5732063962144361,-0.4149779615444823,-0.15822843466995384
2023-04-07,-0.5861284358283819,-0.4492080564014585,-0.13692037942692342
2023-04-10,-0.5848989566277324,-0.4763462364468377,-0.10855272018089468
2023-04-11,-0.5450085483183663,-0.4900786988211939,-0.05492984949717239
2023-04-12,-0.5427371110255622,-0.5006103812620986,-0.042126729763463655
2023-04-13,-0.5943679543702391,-0.5193618958837707,-0.07500605848646846
2023-04-14,-0.6673944338976139,-0.5489684034865948,-0.11842603041101907
2023-04-17,-0.6684940689740586,-0.5728735365841234,-0.09562053238993518
2023-04-18,-0.6173720964904172,-0.581773248565393,-0.03559884792502421
2023-04-19,-0.6066290493043133,-0.5867444087131819,-0.019884640591131375
2023-04-20,-0.574514963795188,-0.5842985197295812,0.009783555934393284
2023-04-21,-0.556431879983407,-0.5787251917803429,0.022293311796935833
2023-04-24,-0.5514049458195994,-0.5732611425881915,0.021856196768592073
2023-04-25,-0.5895648572969944,-0.5765218855299533,-0.013042971767041056
2023-04-26,-0.5544436536660707,-0.5721062391571753,0.017662585491104554
2023-04-27,-0.5703264967154769,-0.5717502906688355,0.0014237939533586763
2023-04-28,-0.5654104816601737,-0.5704823288671029,0.005071847206929214
2023-05-01,-0.5399142978731217,-0.5643687226683057,0.024454424795184004
2023-05-02,-0.4835661585355231,-0.5482082098417471,0.06464205130622402
2023-05-03,-0.46413410322406495,-0.5313933885182089,0.06725928529414399
2023-05-04,-0.48538657525519685,-0.5221920258656058,0.03680545061040891
2023-05-05,-0.46348912893321287,-0.5104514464791264,0.04696231754591357
2023-05-08,-0.4379921887078796,-0.49595959492487623,0.05796740621699664
2023-05-09,-0.39670434950336425,-0.47610854584057294,0.07940419633720869
2023-05-10,-0.33693158919236327,-0.4482731545109301,0.11134156531856682
2023-05-11,-0.30038023332673236,-0.4186945702740898,0.11831433694735743
2023-05-12,-0.2157264490704078,-0.37810094603335254,0.16237449696294473
2023-05-15,-0.10305954833640556,-0.32309266649396223,0.22003311815755666
2023-05-16,-0.02927398665631089,-0.26432893052643114,0.23505494387012024
2023-05-17,0.03474418869480381,-0.20451430668218348,0.2392584953769873
2023-05-18,0.10466686479451522,-0.14267807238684319,0.24734493718135842
2023-05-19,0.20506204094214933,-0.07313004972104423,0.27819209066319356
2023-05-22,0.24593466443965403,-0.009317106888904235,0.25525177132855825
2023-05-23,0.28376911508288466,0.04930013750545379,0.23446897757743088
2023-05-24,0.3408783482735353,0.10761577965907028,0.23326256861446504
2023-05-25,0.39087300247847995,0.16426722422295237,0.22660577825552758
2023-05-26,0.45009017587126743,0.22143181455261549,0.22865836131865194
2023-05-29,0.49222604003107145,0.27559065964830676,0.2166353803827647
