Date,Open,High,Low,Close,Adj Close,Volume
2023-06-06,0.970370,0.971350,0.968820,0.970370,0.970370,0
2023-06-07,0.970330,0.972800,0.968930,0.970330,0.970330,0
2023-06-08,0.973820,0.976060,0.969130,0.973820,0.973820,0
2023-06-09,0.969130,0.971800,0.968450,0.969130,0.969130,0
2023-06-12,0.970950,0.977860,0.970520,0.971300,0.971300,0
2023-06-13,0.977690,0.979480,0.975390,0.977690,0.977690,0
2023-06-14,0.976620,0.977000,0.973040,0.976620,0.976620,0
2023-06-15,0.975970,0.978910,0.975050,0.975970,0.975970,0
2023-06-16,0.976000,0.978040,0.974570,0.976000,0.976000,0
2023-06-19,0.978500,0.979920,0.976560,0.978500,0.978500,0
2023-06-20,0.978580,0.981280,0.978280,0.978580,0.978580,0
2023-06-21,0.980230,0.981920,0.979120,0.980230,0.980230,0
2023-06-22,0.980880,0.984110,0.979030,0.980880,0.980880,0
2023-06-23,0.980500,0.981440,0.975000,0.980500,0.980500,0
2023-06-26,0.976900,0.977560,0.972700,0.976900,0.976900,0
2023-06-27,0.977200,0.982180,0.977060,0.977200,0.977200,0
2023-06-28,0.979200,0.982200,0.978010,0.979200,0.979200,0
2023-06-29,0.978760,0.980560,0.976620,0.978760,0.978760,0
2023-06-30,0.977160,0.978840,0.975620,0.977160,0.977160,0
2023-07-03,0.976400,0.980400,0.976000,0.976400,0.976400,0
2023-07-04,0.977800,0.978300,0.975290,0.977800,0.977800,0
2023-07-05,0.975820,0.978930,0.975670,0.975820,0.975820,0
2023-07-06,0.975300,0.976400,0.973700,0.975300,0.975300,0
2023-07-07,0.974910,0.976100,0.973660,0.974910,0.974910,0
2023-07-10,0.974890,0.976210,0.973880,0.974890,0.974890,0
2023-07-11,0.974070,0.974510,0.967720,0.974070,0.974070,0
2023-07-12,0.967770,0.969290,0.963120,0.967770,0.967770,0
2023-07-13,0.965410,0.965590,0.960760,0.965410,0.965410,0
2023-07-14,0.964180,0.968560,0.962170,0.964180,0.964180,0
2023-07-17,0.967780,0.967860,0.964330,0.967780,0.967780,0
2023-07-18,0.966800,0.967150,0.962800,0.966800,0.966800,0
2023-07-19,0.963030,0.964880,0.961500,0.963030,0.963030,0
2023-07-20,0.961330,0.965910,0.960300,0.961330,0.961330,0
2023-07-21,0.964520,0.965040,0.961930,0.964520,0.964520,0
