Date,14 period ATR
2023-08-11,0.006717857142857132
2023-08-14,0.006862142857142849
2023-08-15,0.0066635714285714276
2023-08-16,0.006298571428571423
2023-08-17,0.0059707142857142815
2023-08-18,0.005958571428571424
2023-08-21,0.0057064285714285646
2023-08-22,0.005389285714285708
2023-08-23,0.00529357142857143
2023-08-24,0.00534642857142857
2023-08-25,0.00579785714285714
2023-08-28,0.0055521428571428545
2023-08-29,0.005569285714285713
2023-08-30,0.005717857142857148
2023-08-31,0.005838571428571439
2023-09-01,0.005947071428571442
2023-09-04,0.005987785714285733
2023-09-05,0.006094214285714312
2023-09-06,0.006344928571428591
2023-09-07,0.006568500000000017
2023-09-08,0.006533500000000025
2023-09-11,0.006513500000000029
2023-09-12,0.006137785714285741
2023-09-13,0.006001357142857171
2023-09-14,0.005709928571428602
2023-09-15,0.005990642857142887
2023-09-18,0.005849928571428591
2023-09-19,0.005504928571428583
2023-09-20,0.0054077857142857165
2023-09-21,0.005551428571428573
2023-09-22,0.005624285714285708
2023-09-25,0.005629999999999992
2023-09-26,0.005392142857142853
2023-09-27,0.005238571428571426
2023-09-28,0.005528571428571415
2023-09-29,0.0058507142857142725
2023-10-02,0.006069285714285706
2023-10-03,0.006424999999999991
2023-10-04,0.006597857142857132
2023-10-05,0.006585714285714274
2023-10-06,0.007139999999999995
2023-10-09,0.007184285714285714
2023-10-10,0.007201428571428573
2023-10-11,0.006921428571428578
2023-10-12,0.007060000000000003
2023-10-13,0.007469999999999992
2023-10-16,0.007347857142857136
2023-10-17,0.007340714285714279
2023-10-18,0.007191428571428571
2023-10-19,0.0069557142857142795
2023-10-20,0.006775714285714274
2023-10-23,0.006578571428571418
2023-10-24,0.006544285714285709
2023-10-25,0.006728571428571425
2023-10-26,0.006437142857142856
2023-10-27,0.0064314285714285645
2023-10-27,0.006344999999999997
