Date,14 period ATR
2023-08-11,0.007137857142857132
2023-08-14,0.007159285714285701
2023-08-15,0.007170714285714268
2023-08-16,0.006417857142857126
2023-08-17,0.005974999999999985
2023-08-18,0.005879285714285698
2023-08-21,0.00572499999999998
2023-08-22,0.005797428571428557
2023-08-23,0.005815285714285697
2023-08-24,0.005568857142857121
2023-08-25,0.00581599999999998
2023-08-28,0.005483857142857119
2023-08-29,0.005650285714285703
2023-08-30,0.00578671428571428
2023-08-31,0.0060931428571428525
2023-09-01,0.006358857142857143
2023-09-04,0.006495285714285719
2023-09-05,0.006839571428571429
2023-09-06,0.007061
2023-09-07,0.007053857142857144
2023-09-08,0.007087428571428578
2023-09-11,0.006862857142857147
2023-09-12,0.006634285714285719
2023-09-13,0.006558571428571437
2023-09-14,0.006576428571428586
2023-09-15,0.007063571428571447
2023-09-18,0.007000000000000014
2023-09-19,0.0065957142857143
2023-09-20,0.006297142857142874
2023-09-21,0.005805000000000012
2023-09-22,0.005731428571428586
2023-09-25,0.00569928571428574
2023-09-26,0.005657142857142876
2023-09-27,0.005897142857142871
2023-09-28,0.006163571428571435
2023-09-29,0.006518571428571437
2023-10-02,0.006800000000000005
2023-10-03,0.0072492857142857125
2023-10-04,0.00713714285714285
2023-10-05,0.006932142857142847
2023-10-06,0.007283571428571421
2023-10-09,0.00731785714285713
2023-10-10,0.007403571428571414
2023-10-11,0.007354285714285702
2023-10-12,0.007592142857142841
2023-10-13,0.007879285714285691
2023-10-16,0.007615714285714266
2023-10-17,0.007556357142857121
2023-10-18,0.007435642857142845
2023-10-19,0.0070763571428571325
2023-10-20,0.006844928571428559
2023-10-23,0.006577785714285704
2023-10-24,0.006737785714285706
2023-10-25,0.0069727857142857
2023-10-26,0.006680642857142831
2023-10-27,0.00672064285714284
2023-10-27,0.006708499999999983
