Date,9 period EMA
2023-06-30,0.8967555241201921
2023-07-03,0.8964044192961538
2023-07-04,0.8962835354369231
2023-07-05,0.8963548283495384
2023-07-06,0.8967878626796307
2023-07-07,0.8964862901437045
2023-07-10,0.8949690321149637
2023-07-11,0.8930012256919709
2023-07-12,0.8901529805535767
2023-07-13,0.8854443844428613
2023-07-14,0.8801795075542891
2023-07-17,0.8765236060434313
2023-07-18,0.873288884834745
2023-07-19,0.870161107867796
2023-07-20,0.8677188862942369
2023-07-21,0.8674271090353896
2023-07-24,0.8671896872283117
2023-07-25,0.8677297497826494
2023-07-26,0.8670897998261196
2023-07-27,0.8659798398608958
2023-07-28,0.8665538718887166
2023-07-31,0.8672070975109732
2023-08-01,0.8680956780087786
2023-08-02,0.8689525424070229
2023-08-03,0.8706240339256183
2023-08-04,0.8713432271404947
2023-08-07,0.8719045817123958
2023-08-08,0.8720636653699166
2023-08-09,0.8727709322959334
2023-08-10,0.8735567458367468
2023-08-11,0.8742033966693975
2023-08-14,0.8746867173355181
2023-08-15,0.8753453738684145
2023-08-16,0.8760002990947316
2023-08-17,0.8768282392757853
2023-08-18,0.8771105914206284
2023-08-21,0.8781424731365028
2023-08-22,0.8782063785092024
2023-08-23,0.878525102807362
2023-08-24,0.8783020822458896
2023-08-25,0.8796616657967117
2023-08-28,0.8806753326373694
2023-08-29,0.8812402661098955
2023-08-30,0.8807842128879164
2023-08-31,0.8802493703103331
2023-09-01,0.8808394962482665
2023-09-04,0.8817295969986133
2023-09-05,0.8823376775988906
2023-09-06,0.8837481420791125
2023-09-07,0.88527051366329
2023-09-08,0.886750410930632
2023-09-11,0.8878003287445058
2023-09-12,0.8884822629956046
2023-09-13,0.8890638103964837
2023-09-14,0.8898910483171871
2023-09-15,0.8911928386537498
2023-09-18,0.8923302709229999
2023-09-19,0.8933142167384
2023-09-20,0.8941133733907201
2023-09-21,0.8951306987125761
2023-09-22,0.8969985589700609
2023-09-25,0.8990188471760487
2023-09-26,0.9016310777408391
2023-09-27,0.9044568621926712
2023-09-28,0.9077294897541371
2023-09-29,0.9091355918033098
2023-10-02,0.9104044734426479
2023-10-03,0.9119035787541184
2023-10-04,0.9137168630032947
2023-10-05,0.9142954904026359
2023-10-06,0.9139543923221088
2023-10-09,0.9129035138576871
2023-10-10,0.9112908110861496
2023-10-11,0.9099426488689196
2023-10-12,0.9081521190951358
2023-10-13,0.9080856952761086
2023-10-16,0.906966556220887
2023-10-17,0.9056672449767097
2023-10-18,0.9045557959813677
2023-10-19,0.9033586367850942
2023-10-20,0.9010449094280755
2023-10-23,0.8994759275424604
2023-10-24,0.8977007420339683
2023-10-25,0.8967725936271748
2023-10-26,0.8967580749017399
2023-10-27,0.8971724599213919
2023-10-27,0.8981199679371137
