Date,9 period EMA
2023-08-08,1.115496410533314
2023-08-09,1.1155231284266514
2023-08-10,1.1155025027413212
2023-08-11,1.114576002193057
2023-08-14,1.1142188017544457
2023-08-15,1.1141110414035567
2023-08-16,1.1144768331228454
2023-08-17,1.1156054664982764
2023-08-18,1.1164023731986212
2023-08-21,1.117947898558897
2023-08-22,1.1185463188471176
2023-08-23,1.1189350550776942
2023-08-24,1.1183620440621553
2023-08-25,1.1176316352497242
2023-08-28,1.1168633081997794
2023-08-29,1.1163206465598237
2023-08-30,1.1151665172478589
2023-08-31,1.1153632137982872
2023-09-01,1.1161365710386297
2023-09-04,1.1158092568309037
2023-09-05,1.116001405464723
2023-09-06,1.1163771243717784
2023-09-07,1.1158936994974227
2023-09-08,1.1154149595979381
2023-09-11,1.1151159676783506
2023-09-12,1.1150167741426806
2023-09-13,1.1146994193141446
2023-09-14,1.1149255354513157
2023-09-15,1.1142004283610525
2023-09-18,1.1137263426888422
2023-09-19,1.1131910741510738
2023-09-20,1.1129508593208592
2023-09-21,1.1120946874566875
2023-09-22,1.11202974996535
2023-09-25,1.11169979997228
2023-09-26,1.112111839977824
2023-09-27,1.1121094719822593
2023-09-28,1.1131575775858076
2023-09-29,1.113790062068646
2023-10-02,1.114256049654917
2023-10-03,1.1133568397239337
2023-10-04,1.113149471779147
2023-10-05,1.1129775774233177
2023-10-06,1.1127780619386543
2023-10-09,1.1123544495509234
2023-10-10,1.111523559640739
2023-10-11,1.1115248477125912
2023-10-12,1.111127878170073
2023-10-13,1.1100803025360584
2023-10-16,1.1073642420288468
2023-10-17,1.1058073936230775
2023-10-18,1.103871914898462
2023-10-19,1.1013475319187696
2023-10-20,1.0975260255350159
2023-10-23,1.0952408204280129
2023-10-24,1.0944226563424102
2023-10-25,1.0927321250739284
2023-10-26,1.0912197000591426
2023-10-27,1.091107760047314
2023-10-27,1.0914742080378514
