Date,TR
2023-08-02,0.007259999999999933
2023-08-03,0.007850000000000024
2023-08-04,0.008670000000000067
2023-08-07,0.005009999999999959
2023-08-08,0.006550000000000056
2023-08-09,0.0039199999999999235
2023-08-10,0.00820999999999994
2023-08-11,0.0043599999999999195
2023-08-14,0.00871999999999995
2023-08-15,0.004089999999999927
2023-08-16,0.0030999999999999917
2023-08-17,0.004630000000000023
2023-08-18,0.0041600000000000525
2023-08-21,0.0036199999999999566
2023-08-22,0.008274000000000004
2023-08-23,0.008099999999999996
2023-08-24,0.005220000000000002
2023-08-25,0.008469999999999978
2023-08-28,0.0019000000000000128
2023-08-29,0.006250000000000089
2023-08-30,0.010120000000000018
2023-08-31,0.008649999999999936
2023-09-01,0.012440000000000007
2023-09-04,0.006000000000000005
2023-09-05,0.007919999999999927
2023-09-06,0.007730000000000015
2023-09-07,0.0040600000000000636
2023-09-08,0.004090000000000038
2023-09-11,0.005129999999999968
2023-09-12,0.0049000000000000155
2023-09-13,0.0041600000000000525
2023-09-14,0.008720000000000061
2023-09-15,0.008720000000000061
2023-09-18,0.005360000000000031
2023-09-19,0.0044600000000000195
2023-09-20,0.004469999999999974
2023-09-21,0.005549999999999944
2023-09-22,0.00497000000000003
2023-09-25,0.007470000000000088
2023-09-26,0.007139999999999924
2023-09-27,0.007419999999999982
2023-09-28,0.007819999999999938
2023-09-29,0.010099999999999998
2023-10-02,0.008839999999999959
2023-10-03,0.01044999999999996
2023-10-04,0.00714999999999999
2023-10-05,0.005850000000000022
2023-10-06,0.010280000000000067
2023-10-09,0.0049399999999999444
2023-10-10,0.005669999999999953
2023-10-11,0.0048599999999999755
2023-10-12,0.008299999999999974
2023-10-13,0.01149
2023-10-16,0.003449999999999953
2023-10-17,0.006588999999999956
2023-10-18,0.00613000000000008
2023-10-19,0.005070000000000019
2023-10-20,0.005599999999999938
2023-10-23,0.006709999999999994
2023-10-24,0.00939000000000001
2023-10-25,0.009139999999999926
2023-10-26,0.006189999999999918
2023-10-27,0.00550000000000006
2023-10-27,0.005499999999999949
