Date,TR
2023-06-28,0.008900000000000019
2023-06-29,0.009480000000000044
2023-06-30,0.007780000000000009
2023-07-03,0.006530000000000036
2023-07-04,0.0031999999999999806
2023-07-05,0.0027800000000000047
2023-07-06,0.006430000000000047
2023-07-07,0.00831000000000004
2023-07-10,0.005859999999999976
2023-07-11,0.005680000000000018
2023-07-12,0.008220000000000005
2023-07-13,0.010529999999999928
2023-07-14,0.008549999999999947
2023-07-17,0.0043199999999999905
2023-07-18,0.0042799999999999505
2023-07-19,0.011890000000000067
2023-07-20,0.011539999999999995
2023-07-21,0.007349999999999968
2023-07-24,0.005109999999999948
2023-07-25,0.0040399999999999325
2023-07-26,0.007459999999999911
2023-07-27,0.010090000000000043
2023-07-28,0.009850000000000025
2023-07-31,0.004830000000000001
2023-08-01,0.006859999999999977
