Date,TR
2023-06-28,0.005649999999999933
2023-06-29,0.006220000000000003
2023-06-30,0.008029999999999982
2023-07-03,0.006390000000000007
2023-07-04,0.0026599999999999957
2023-07-05,0.003549999999999942
2023-07-06,0.004749999999999921
2023-07-07,0.010020000000000029
2023-07-10,0.008629999999999916
2023-07-11,0.008400000000000074
2023-07-12,0.018959999999999977
2023-07-13,0.020029999999999992
2023-07-14,0.010009999999999963
2023-07-17,0.005089999999999928
2023-07-18,0.005630000000000024
2023-07-19,0.004510000000000014
2023-07-20,0.011259999999999937
2023-07-21,0.009199999999999986
2023-07-24,0.0045800000000000285
2023-07-25,0.005800000000000027
2023-07-26,0.008890000000000065
2023-07-27,0.013970000000000038
2023-07-28,0.011859999999999982
2023-07-31,0.006320000000000103
2023-08-01,0.007919999999999927
