Date,TR
2023-06-27,0.0045600000000000085
2023-06-28,0.007719999999999949
2023-06-29,0.0047399999999999665
2023-06-30,0.005749999999999922
2023-07-03,0.0034800000000000386
2023-07-04,0.003849999999999909
2023-07-05,0.005029999999999979
2023-07-06,0.0041800000000000725
2023-07-07,0.00279000000000007
2023-07-10,0.004129999999999967
2023-07-11,0.005610000000000004
2023-07-12,0.005819999999999936
2023-07-13,0.006200000000000094
2023-07-14,0.0024999999999999467
2023-07-17,0.0048799999999999955
2023-07-18,0.0030199999999999116
2023-07-19,0.010419999999999985
2023-07-20,0.008309999999999929
2023-07-21,0.004510000000000014
2023-07-24,0.0036000000000000476
2023-07-25,0.007329999999999948
2023-07-26,0.007399999999999962
2023-07-27,0.00535999999999992
2023-07-28,0.00378999999999996
