Date,BB_UPPER,BB_MIDDLE,BB_LOWER
2023-06-06,0.8751007379492045,0.867074,0.8590472620507955
2023-06-07,0.8751688401994545,0.8666875,0.8582061598005456
2023-06-08,0.8750123450684224,0.8662155,0.8574186549315777
2023-06-09,0.8745295915595023,0.8655290000000001,0.8565284084404979
2023-06-12,0.8744664633534707,0.8646744999999999,0.8548825366465291
2023-06-13,0.8741628475722077,0.8642575000000001,0.8543521524277925
2023-06-14,0.873732071935067,0.8635240000000002,0.8533159280649334
2023-06-15,0.8734536574659392,0.862884,0.8523143425340608
2023-06-16,0.8729772564023832,0.862283,0.8515887435976168
2023-06-19,0.8725960653663576,0.861489,0.8503819346336423
2023-06-20,0.8716810660734998,0.8607095000000001,0.8497379339265004
2023-06-21,0.8708793356814665,0.8601115,0.8493436643185336
2023-06-22,0.8695206092270886,0.859675,0.8498293907729113
2023-06-23,0.8675419373894286,0.8591194999999999,0.8506970626105712
2023-06-26,0.8657766237133111,0.8585355,0.8512943762866889
2023-06-27,0.8641268078254859,0.8580835,0.8520401921745141
2023-06-28,0.8631200028955978,0.8578374999999999,0.8525549971044021
2023-06-29,0.8638546025272065,0.858055,0.8522553974727936
2023-06-30,0.8641650899705687,0.858178,0.8521909100294313
2023-07-03,0.8640188796750982,0.858113,0.8522071203249019
2023-07-04,0.863769249298202,0.8580249999999999,0.8522807507017979
2023-07-05,0.8634727343963766,0.8577584999999999,0.8520442656036231
2023-07-06,0.8632249079442089,0.8574605,0.851696092055791
2023-07-07,0.863155599090358,0.8572714999999999,0.8513874009096417
2023-07-10,0.8631601864314375,0.857267,0.8513738135685625
2023-07-11,0.8628898865444823,0.8570589999999999,0.8512281134555175
2023-07-12,0.863209045979627,0.8568404999999999,0.8504719540203728
2023-07-13,0.863264118141578,0.85693,0.8505958818584219
2023-07-14,0.8632620254759957,0.856869,0.8504759745240043
2023-07-17,0.8631969187506118,0.8571225,0.8510480812493882
2023-07-18,0.8633737309886829,0.8574165,0.8514592690113172
2023-07-19,0.8638415856218963,0.8577199999999999,0.8515984143781036
2023-07-20,0.8650493809910718,0.8579869999999999,0.8509246190089281
2023-07-21,0.8659653994627021,0.8582640000000001,0.8505626005372982
2023-07-24,0.867013125327561,0.8587020000000001,0.8503908746724391
2023-07-25,0.8675349368567742,0.8589735000000001,0.8504120631432259
2023-07-26,0.8674395471116922,0.85884,0.8502404528883079
2023-07-27,0.8669029698389386,0.8585245,0.8501460301610615
2023-07-28,0.8666176546798455,0.8583544999999999,0.8500913453201543
2023-07-31,0.8665297049151708,0.8582715000000001,0.8500132950848294
2023-08-01,0.86637941069933,0.8581285000000001,0.8498775893006701
2023-08-02,0.8665676666906518,0.8583715,0.8501753333093481
2023-08-03,0.8666854138250021,0.8586674999999999,0.8506495861749978
2023-08-04,0.8668413748774589,0.8589925,0.8511436251225412
2023-08-07,0.8671623114607279,0.8594255000000001,0.8516886885392723
2023-08-08,0.8672199000732405,0.8596895,0.8521590999267595
2023-08-09,0.86651407257158,0.8601315000000002,0.8537489274284203
2023-08-10,0.8667634792411993,0.8604189999999999,0.8540745207588005
2023-08-11,0.8673739679179779,0.861012,0.8546500320820221
2023-08-14,0.8674089847864908,0.861232,0.8550550152135092
2023-08-15,0.8674087866909355,0.8612350000000001,0.8550612133090647
2023-08-16,0.8673916956827206,0.8610810000000001,0.8547703043172796
2023-08-17,0.8670346480558262,0.8604965,0.8539583519441738
2023-08-18,0.8669097329743288,0.8598944999999999,0.852879267025671
2023-08-21,0.8663437934603809,0.8592929999999999,0.8522422065396188
2023-08-22,0.8659735674415908,0.8588229999999999,0.851672432558409
2023-08-23,0.8663431800773015,0.8585635,0.8507838199226986
2023-08-24,0.8664244685494141,0.8584229999999999,0.8504215314505857
2023-08-25,0.8664046377074869,0.8583935,0.8503823622925132
2023-08-28,0.8664046377074869,0.8583935,0.8503823622925132
2023-08-29,0.8664471322572598,0.8584679999999999,0.85048886774274
2023-08-30,0.8664319693135849,0.85846,0.8504880306864151
2023-08-31,0.8663795107408545,0.8584315,0.8504834892591455
2023-09-01,0.8660956565238508,0.8581585,0.8502213434761493
2023-09-04,0.8654477455596482,0.8577954999999999,0.8501432544403517
2023-09-05,0.865123371266938,0.8574999999999999,0.8498766287330619
2023-09-06,0.8649188123981738,0.8571539999999999,0.8493891876018259
2023-09-07,0.8641919125654649,0.856905,0.8496180874345352
2023-09-08,0.8621091993202433,0.856443,0.8507768006797566
2023-09-11,0.8613252005179985,0.8562429999999999,0.8511607994820012
2023-09-12,0.8612313245723189,0.8562175,0.851203675427681
2023-09-13,0.8616661825665095,0.8563375000000001,0.8510088174334907
2023-09-14,0.8619812406205093,0.856584,0.8511867593794907
2023-09-15,0.8619391772399939,0.8568165000000001,0.8516938227600063
2023-09-18,0.8622821497056586,0.8571655,0.8520488502943414
2023-09-19,0.8632268988826846,0.8576345,0.8520421011173154
2023-09-20,0.8633085323127279,0.858136,0.8529634676872722
2023-09-21,0.86404611466494,0.858625,0.85320388533506
2023-09-22,0.8656893366146093,0.8591065,0.8525236633853907
2023-09-25,0.8677856355871992,0.859714,0.8516423644128007
2023-09-26,0.8688391567611706,0.8601515000000001,0.8514638432388295
2023-09-27,0.8703945801587949,0.8606490000000001,0.8509034198412053
2023-09-28,0.8709247724445796,0.8609424999999999,0.8509602275554203
2023-09-29,0.8712732771607367,0.86143,0.8515867228392634
2023-10-02,0.8716601569882431,0.8619574999999999,0.8522548430117568
2023-10-03,0.8718729286461621,0.8625509999999998,0.8532290713538376
2023-10-04,0.8715907529552984,0.8632310000000001,0.8548712470447017
2023-10-05,0.8716526258095655,0.863613,0.8555733741904344
2023-10-06,0.8715272547011793,0.864005,0.8564827452988207
2023-10-09,0.8713203337105547,0.8643345,0.8573486662894453
2023-10-10,0.8711217432062609,0.8645514999999999,0.8579812567937389
2023-10-11,0.8710314832251289,0.864658,0.8582845167748712
2023-10-12,0.8707694089089023,0.8648184999999999,0.8588675910910976
2023-10-13,0.8700521539834115,0.8651795,0.8603068460165885
2023-10-16,0.869775027187836,0.8654375,0.861099972812164
2023-10-17,0.8697499896894504,0.8654755000000002,0.86120101031055
2023-10-18,0.8698522157345161,0.865789,0.861725784265484
2023-10-19,0.8700433070583362,0.8659845,0.8619256929416639
2023-10-20,0.8711105278466347,0.866233,0.8613554721533654
2023-10-23,0.8712809891092878,0.8662725,0.8612640108907123
2023-10-24,0.871874416913179,0.866462,0.8610495830868209
2023-10-25,0.8721016937436611,0.866517,0.8609323062563389
2023-10-26,0.8731570771580215,0.8668865,0.8606159228419785
2023-10-27,0.8735559958887305,0.8671374999999999,0.8607190041112693
2023-10-27,0.8741205135065881,0.8674040000000002,0.8606874864934122
