Date,BB_UPPER,BB_MIDDLE,BB_LOWER
2023-05-10,0.9000698724148088,0.8921041500000001,0.8841384275851913
2023-05-11,0.8996440822397785,0.89178,0.8839159177602215
2023-05-12,0.8998396835976274,0.8920300000000001,0.8842203164023728
2023-05-15,0.9004388146043131,0.892209,0.883979185395687
2023-05-16,0.8998986003497182,0.8920565,0.8842143996502818
2023-05-17,0.8999699619185695,0.8920790000000001,0.8841880380814306
2023-05-18,0.9001902918074821,0.8921311000000001,0.884071908192518
2023-05-19,0.9026302391728122,0.8927586,0.8828869608271878
2023-05-22,0.903231031620223,0.8930830999999999,0.8829351683797768
2023-05-23,0.9036348914164645,0.8936435999999999,0.8836523085835353
2023-05-24,0.9046324331925759,0.8941181,0.8836037668074241
2023-05-25,0.9060458864601348,0.8947776000000001,0.8835093135398653
2023-05-26,0.9074895565133272,0.8953361,0.8831826434866727
2023-05-29,0.9088793216926273,0.8958805999999999,0.8828818783073725
2023-05-30,0.9098631825687761,0.8963101,0.8827570174312239
2023-05-31,0.9110319087465594,0.8969875999999999,0.8829432912534404
2023-06-01,0.9119551578915376,0.8983111000000001,0.8846670421084627
2023-06-02,0.9118505238000134,0.8993306000000001,0.8868106761999868
2023-06-05,0.9129793582280804,0.9002581000000001,0.8875368417719197
2023-06-06,0.913028251029221,0.9010576,0.889086948970779
2023-06-07,0.9129978287324343,0.9019061,0.8908143712675658
2023-06-08,0.9127912943456344,0.9029186000000001,0.8930459056543658
2023-06-09,0.9123317617790445,0.9031535999999999,0.8939754382209553
2023-06-12,0.9122938830083871,0.9033946,0.894495316991613
2023-06-13,0.9123596646279001,0.9040365999999999,0.8957135353720996
2023-06-14,0.9119863746527135,0.9044821000000001,0.8969778253472867
2023-06-15,0.9118591570290707,0.9045489999999999,0.8972388429709292
2023-06-16,0.9131964654012843,0.9038875,0.8945785345987156
2023-06-19,0.9136585895935152,0.903688,0.8937174104064849
2023-06-20,0.9138770224634396,0.9035620000000002,0.8932469775365608
2023-06-21,0.9139866533240721,0.90338,0.8927733466759278
2023-06-22,0.9144922124434662,0.9027949999999999,0.8910977875565336
2023-06-23,0.9144460399410984,0.9022865,0.8901269600589016
2023-06-26,0.9141722148030887,0.901791,0.8894097851969113
2023-06-27,0.9139585532575449,0.9013484999999999,0.8887384467424548
2023-06-28,0.9136094535757304,0.900746,0.8878825464242697
2023-06-29,0.9123130782192124,0.9000845,0.8878559217807875
2023-06-30,0.9117163651573821,0.899762,0.8878076348426178
2023-07-03,0.9101850273109515,0.8990259999999999,0.8878669726890482
2023-07-04,0.909277082049375,0.898521,0.8877649179506251
2023-07-05,0.9079803232841274,0.8979965000000002,0.888012676715873
2023-07-06,0.9058361476131872,0.8974454999999999,0.8890548523868126
2023-07-07,0.9056968374052983,0.8972745,0.8888521625947017
2023-07-10,0.9052862416599937,0.8965594999999998,0.887832758340006
2023-07-11,0.9037068987282831,0.895401,0.8870951012717169
2023-07-12,0.9040475730691792,0.8940759999999999,0.8841044269308206
2023-07-13,0.9078578644238497,0.8924025,0.8769471355761502
2023-07-14,0.9122431951590823,0.8907765000000001,0.8693098048409179
2023-07-17,0.9141198132653827,0.8891614999999999,0.8642031867346172
2023-07-18,0.9152331373005489,0.8873900000000001,0.8595468626994514
2023-07-19,0.9157590010571437,0.885389,0.8550189989428563
2023-07-20,0.9162040464727311,0.8836715000000002,0.8511389535272692
2023-07-21,0.9152119897417433,0.8822405,0.8492690102582566
2023-07-24,0.9138276585406376,0.8807634999999999,0.8476993414593622
2023-07-25,0.9121081984134237,0.8794775000000001,0.8468468015865765
2023-07-26,0.910573025273671,0.8780165,0.8454599747263289
2023-07-27,0.9083684727596949,0.8762605000000001,0.8441525272403053
2023-07-28,0.9051206739380455,0.874746,0.8443713260619545
2023-07-31,0.9023780411173186,0.8734870000000001,0.8445959588826817
2023-08-01,0.8991950861518049,0.8722795,0.8453639138481951
2023-08-02,0.895424706031092,0.8710664999999999,0.8467082939689077
2023-08-03,0.8909373357634581,0.8700060000000001,0.849074664236542
2023-08-04,0.8863516110758574,0.8689530000000001,0.8515543889241428
2023-08-07,0.8831266635678742,0.8682155000000001,0.8533043364321261
2023-08-08,0.8804282754906132,0.8675940000000001,0.854759724509387
2023-08-09,0.8797591120471595,0.867436,0.8551128879528405
2023-08-10,0.8809293996738513,0.8679405000000001,0.8549516003261489
2023-08-11,0.8816899540935511,0.868824,0.855958045906449
2023-08-14,0.8824423224450977,0.8695600000000001,0.8566776775549025
